,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
43901,1,0,2,1,Meal Plan 1,0,Room_Type 1,38,2018,6,19,Offline,0,0,0,81.0,0,Canceled
43902,2,1,1,0,Meal Plan 1,0,Room_Type 1,64,2018,9,4,Online,0,0,0,143.5,1,Canceled
43903,3,0,0,3,Meal Plan 1,0,Room_Type 4,158,2018,7,7,Online,0,0,0,146.7,2,Canceled
43904,2,0,0,1,Not Selected,0,Room_Type 1,104,2018,7,16,Online,0,0,0,94.5,0,Canceled
43905,2,0,0,5,Meal Plan 1,0,Room_Type 1,156,2018,11,8,Online,0,0,0,131.52,0,Canceled
43906,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled
43907,2,0,2,5,Meal Plan 1,0,Room_Type 4,132,2018,7,31,Online,0,0,0,121.37,0,Canceled
43908,2,0,2,2,Meal Plan 1,0,Room_Type 4,59,2018,3,13,Online,0,0,0,82.45,0,Canceled
43909,2,0,1,3,Not Selected,0,Room_Type 1,17,2018,3,17,Online,0,0,0,97.0,0,Canceled
43910,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115.0,1,Canceled
43911,2,0,1,3,Meal Plan 2,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,86.0,0,Canceled
43912,2,0,1,2,Meal Plan 1,0,Room_Type 1,338,2018,10,7,Online,0,0,0,80.0,0,Canceled
43913,2,0,0,1,Not Selected,0,Room_Type 1,184,2018,10,12,Online,0,0,0,98.1,0,Canceled
43914,2,0,2,5,Meal Plan 1,0,Room_Type 4,206,2018,8,13,Online,0,0,0,109.66,1,Canceled
43915,2,0,0,3,Meal Plan 1,0,Room_Type 1,163,2018,9,8,Offline,0,0,0,110.0,0,Canceled
43916,3,0,2,0,Meal Plan 2,0,Room_Type 4,100,2018,5,15,Online,0,0,0,210.6,2,Canceled
43917,3,0,0,3,Meal Plan 1,0,Room_Type 4,267,2018,10,26,Online,0,0,0,128.7,1,Canceled
43918,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,120.0,0,Canceled
43919,2,0,1,4,Meal Plan 2,0,Room_Type 1,187,2018,9,12,Online,0,0,0,152.15,2,Canceled
43920,2,0,2,3,Not Selected,0,Room_Type 1,71,2018,4,23,Online,0,0,0,84.15,1,Canceled
43921,2,0,2,2,Meal Plan 1,0,Room_Type 1,14,2018,2,7,Online,0,0,0,91.0,1,Canceled
43922,2,2,2,2,Meal Plan 1,0,Room_Type 6,221,2018,7,2,Online,0,0,0,187.0,0,Canceled
43923,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110.0,0,Canceled
43924,2,0,2,2,Meal Plan 1,0,Room_Type 1,271,2018,10,22,Online,0,0,0,95.2,0,Canceled
43925,2,0,2,3,Meal Plan 1,0,Room_Type 1,174,2018,9,9,Online,0,0,0,119.85,1,Canceled
43926,2,0,0,2,Meal Plan 1,0,Room_Type 4,7,2018,2,12,Online,0,0,0,106.0,0,Canceled
43927,2,0,0,3,Meal Plan 1,0,Room_Type 4,16,2018,3,3,Online,0,0,0,109.33,0,Canceled
43928,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Online,0,0,0,75.0,0,Canceled
43929,2,0,2,1,Not Selected,1,Room_Type 1,156,2018,8,21,Online,0,0,0,103.5,0,Canceled
43930,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
43931,2,2,2,3,Meal Plan 1,0,Room_Type 6,38,2018,9,11,Online,0,0,0,207.9,1,Canceled
43932,2,0,0,3,Meal Plan 1,0,Room_Type 1,259,2018,5,5,Offline,0,0,0,90.0,0,Canceled
43933,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,109.8,0,Canceled
43934,1,0,1,0,Not Selected,0,Room_Type 1,131,2018,10,10,Online,0,0,0,108.0,0,Canceled
43935,3,0,1,3,Meal Plan 1,0,Room_Type 4,169,2018,8,11,Online,0,0,0,130.05,0,Canceled
43936,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled
43937,1,0,1,0,Meal Plan 1,0,Room_Type 1,111,2018,10,10,Offline,0,0,0,120.0,0,Canceled
43938,1,0,1,3,Meal Plan 1,0,Room_Type 1,21,2018,2,29,Online,0,0,0,102.05,0,Canceled
43939,2,0,0,2,Not Selected,0,Room_Type 1,15,2018,2,12,Online,0,0,0,79.0,0,Canceled
43940,3,0,1,1,Meal Plan 1,0,Room_Type 4,14,2018,6,20,Online,0,0,0,177.0,0,Canceled
43941,2,0,0,3,Not Selected,0,Room_Type 1,34,2018,2,25,Online,0,0,0,68.7,1,Canceled
43942,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled
43943,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Online,0,0,0,94.5,0,Canceled
43944,2,0,0,1,Meal Plan 1,0,Room_Type 1,91,2018,10,7,Online,0,0,0,106.92,1,Canceled
43945,3,0,0,2,Meal Plan 1,0,Room_Type 4,156,2018,8,23,Online,0,0,0,137.7,0,Canceled
43946,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,3,23,Online,0,0,0,101.0,0,Canceled
43947,2,0,1,4,Meal Plan 1,0,Room_Type 1,75,2018,4,11,Online,0,0,0,90.95,0,Canceled
43948,2,0,2,3,Meal Plan 1,0,Room_Type 1,179,2018,9,2,Online,0,0,0,119.85,0,Canceled
43949,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Online,0,0,0,60.0,0,Canceled
43950,2,0,0,4,Not Selected,1,Room_Type 1,162,2018,7,20,Online,0,0,0,96.13,0,Canceled
43951,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,9,26,Offline,0,0,0,98.1,0,Canceled
43952,2,0,2,0,Meal Plan 1,0,Room_Type 1,118,2017,7,19,Online,0,0,0,85.5,1,Canceled
43953,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,Offline,0,0,0,120.0,0,Canceled
43954,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,65.0,0,Canceled
43955,2,1,0,4,Meal Plan 1,0,Room_Type 1,278,2018,12,7,Online,0,0,0,89.25,1,Canceled
43956,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled
43957,2,0,2,1,Not Selected,0,Room_Type 1,55,2018,11,13,Online,0,0,0,71.28,0,Canceled
43958,1,0,1,3,Meal Plan 1,0,Room_Type 1,22,2018,9,26,Online,0,0,0,106.4,0,Canceled
43959,1,0,1,2,Meal Plan 1,0,Room_Type 1,114,2018,7,1,Offline,0,0,0,75.0,0,Canceled
43960,2,0,1,3,Meal Plan 1,0,Room_Type 1,192,2018,8,4,Online,0,0,0,99.45,0,Canceled
43961,2,0,2,4,Meal Plan 1,0,Room_Type 4,88,2018,9,4,Online,0,0,0,149.4,0,Canceled
43962,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,Offline,0,0,0,120.0,0,Canceled
43963,2,0,1,0,Meal Plan 1,0,Room_Type 1,141,2017,9,20,Offline,0,0,0,90.0,0,Canceled
43964,2,2,2,3,Meal Plan 1,0,Room_Type 6,97,2018,10,21,Online,0,0,0,185.22,0,Canceled
43965,2,1,2,1,Meal Plan 1,0,Room_Type 1,14,2018,4,16,Online,0,0,0,127.67,0,Canceled
43966,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,94.5,0,Canceled
43967,2,0,2,3,Meal Plan 1,0,Room_Type 1,256,2018,10,16,Online,0,0,0,100.75,0,Canceled
43968,2,0,2,1,Not Selected,0,Room_Type 1,183,2018,10,29,Online,0,0,0,80.1,2,Canceled
43969,2,0,0,5,Meal Plan 2,0,Room_Type 1,230,2018,9,6,Online,0,0,0,137.0,0,Canceled
43970,2,0,1,2,Meal Plan 1,0,Room_Type 4,157,2018,9,30,Online,0,0,0,135.9,0,Canceled
43971,2,0,2,5,Meal Plan 1,0,Room_Type 1,167,2018,7,23,Online,0,0,0,99.45,0,Canceled
43972,2,0,2,2,Not Selected,0,Room_Type 1,28,2018,8,14,Online,0,0,0,132.05,0,Canceled
43973,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled
43974,2,0,2,2,Meal Plan 1,0,Room_Type 1,35,2018,3,25,Offline,0,0,0,63.0,0,Canceled
43975,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,116.33,0,Canceled
43976,3,0,0,4,Meal Plan 1,0,Room_Type 4,134,2018,8,23,Online,0,0,0,133.2,0,Canceled
43977,2,0,0,3,Meal Plan 1,0,Room_Type 1,158,2018,7,7,Online,0,0,0,114.3,0,Canceled
43978,2,0,0,2,Not Selected,0,Room_Type 1,55,2018,9,28,Online,0,0,0,112.59,0,Canceled
43979,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,8,8,Corporate,0,0,0,65.0,0,Canceled
43980,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,80.0,0,Canceled
43981,2,0,2,2,Meal Plan 1,0,Room_Type 1,121,2018,5,8,Online,0,0,0,99.45,0,Canceled
43982,1,0,1,0,Meal Plan 1,0,Room_Type 1,36,2018,10,16,Online,0,0,0,107.1,1,Canceled
43983,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled
43984,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2018,10,8,Online,0,0,0,118.8,0,Canceled
43985,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
43986,2,0,2,3,Meal Plan 1,0,Room_Type 1,246,2018,10,13,Online,0,0,0,114.75,1,Canceled
43987,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Online,0,0,0,112.0,1,Canceled
43988,2,0,2,4,Meal Plan 1,0,Room_Type 2,23,2018,5,21,Online,0,0,0,128.49,0,Canceled
43989,2,0,0,1,Meal Plan 1,0,Room_Type 1,164,2018,7,29,Online,0,0,0,105.3,0,Canceled
43990,3,0,0,3,Meal Plan 1,0,Room_Type 1,77,2018,5,17,Online,0,0,0,159.3,0,Canceled
43991,2,0,2,1,Not Selected,1,Room_Type 1,156,2018,8,21,Online,0,0,0,103.5,0,Canceled
43992,2,0,2,2,Meal Plan 1,0,Room_Type 4,5,2018,5,29,Online,0,0,0,117.73,0,Canceled
43993,1,0,0,3,Meal Plan 1,0,Room_Type 1,1,2017,8,5,Corporate,0,0,0,60.0,0,Canceled
43994,2,0,0,1,Not Selected,0,Room_Type 1,73,2018,9,15,Corporate,0,0,0,100.0,1,Canceled
43995,2,0,0,3,Meal Plan 1,0,Room_Type 1,204,2018,5,5,Offline,0,0,0,100.0,0,Canceled
43996,2,0,0,2,Not Selected,0,Room_Type 1,93,2018,6,28,Online,0,0,0,103.5,0,Canceled
43997,2,2,0,3,Meal Plan 1,0,Room_Type 6,55,2018,10,6,Online,0,0,0,190.8,0,Canceled
43998,2,0,1,3,Not Selected,0,Room_Type 1,124,2018,8,1,Online,0,0,0,94.5,0,Canceled
43999,1,0,1,1,Not Selected,0,Room_Type 1,195,2018,9,3,Online,0,0,0,98.1,0,Canceled
44000,2,1,1,1,Meal Plan 1,0,Room_Type 1,136,2018,7,16,Online,0,0,0,121.5,0,Canceled
44001,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,4,17,Online,0,0,0,101.8,0,Canceled
44002,2,0,2,0,Meal Plan 1,0,Room_Type 1,164,2018,7,10,Online,0,0,0,114.3,0,Canceled
44003,2,0,0,4,Not Selected,0,Room_Type 1,18,2018,2,24,Online,0,0,0,79.0,1,Canceled
44004,2,0,2,5,Meal Plan 1,0,Room_Type 2,127,2018,3,19,Online,0,0,0,94.7,1,Canceled
44005,2,0,1,0,Not Selected,0,Room_Type 1,102,2018,10,9,Online,0,0,0,108.0,1,Canceled
44006,2,1,2,2,Meal Plan 1,0,Room_Type 1,42,2018,3,20,Online,0,0,0,113.6,0,Canceled
44007,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled
44008,2,0,1,2,Meal Plan 1,0,Room_Type 4,91,2018,6,3,Offline,0,0,0,90.95,0,Canceled
44009,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled
44010,3,0,1,1,Meal Plan 1,0,Room_Type 4,65,2018,7,9,Online,0,0,0,148.5,0,Canceled
44011,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Online,0,0,0,90.0,0,Canceled
44012,1,0,0,2,Meal Plan 1,0,Room_Type 1,172,2018,6,24,Offline,0,0,0,95.0,0,Canceled
44013,2,0,0,2,Meal Plan 1,0,Room_Type 2,195,2018,12,2,Online,0,0,0,71.22,0,Canceled
44014,1,0,1,0,Meal Plan 1,0,Room_Type 1,35,2018,9,26,Offline,0,0,0,81.0,0,Canceled
44015,3,0,1,3,Meal Plan 1,0,Room_Type 4,117,2018,6,16,Online,0,0,0,150.45,0,Canceled
44016,2,0,2,3,Meal Plan 1,0,Room_Type 4,256,2018,10,16,Online,0,0,0,103.7,0,Canceled
44017,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52.0,0,Canceled
44018,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Corporate,0,0,0,100.0,0,Canceled
44019,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,9,4,Online,0,0,0,133.0,0,Canceled
44020,2,2,0,2,Meal Plan 1,0,Room_Type 6,128,2018,5,27,Online,0,0,0,207.9,2,Canceled
44021,2,0,1,2,Meal Plan 1,0,Room_Type 6,91,2018,5,13,Online,0,0,0,198.9,0,Canceled
44022,2,0,2,4,Not Selected,0,Room_Type 1,200,2018,8,26,Online,0,0,0,83.58,0,Canceled
44023,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
44024,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,5,20,Online,0,0,0,88.56,0,Canceled
44025,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Online,0,0,0,115.0,1,Canceled
44026,3,0,1,3,Meal Plan 1,0,Room_Type 4,133,2018,10,31,Online,0,0,0,122.63,0,Canceled
44027,2,0,0,4,Not Selected,0,Room_Type 1,160,2018,7,6,Online,0,0,0,97.75,0,Canceled
44028,2,0,0,2,Meal Plan 2,0,Room_Type 4,57,2018,11,17,Online,0,0,0,136.8,1,Canceled
44029,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,2017,10,10,Offline,0,0,0,70.0,0,Canceled
44030,2,0,0,1,Not Selected,0,Room_Type 1,98,2018,6,23,Online,0,0,0,85.5,1,Canceled
44031,2,0,0,4,Meal Plan 1,0,Room_Type 5,112,2018,8,24,Offline,0,0,0,116.28,0,Canceled
44032,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Canceled
44033,2,0,0,3,Meal Plan 1,0,Room_Type 4,157,2018,5,5,Online,0,0,0,127.0,0,Canceled
44034,2,0,0,2,Not Selected,0,Room_Type 1,39,2018,5,12,Online,0,0,0,116.1,0,Canceled
44035,2,0,2,5,Meal Plan 1,0,Room_Type 1,77,2017,7,7,Online,0,0,0,76.5,0,Canceled
44036,2,2,1,4,Meal Plan 1,0,Room_Type 6,44,2018,10,17,Online,0,0,0,208.62,0,Canceled
44037,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Online,0,0,0,108.0,0,Canceled
44038,2,0,0,4,Meal Plan 1,0,Room_Type 1,99,2018,3,15,Online,0,0,0,73.95,0,Canceled
44039,2,0,1,2,Meal Plan 1,0,Room_Type 1,187,2018,10,10,Online,0,0,0,78.41,0,Canceled
44040,3,0,0,2,Meal Plan 1,0,Room_Type 4,24,2018,6,22,Online,0,0,0,157.0,0,Canceled
44041,2,0,0,4,Meal Plan 1,0,Room_Type 1,185,2018,7,5,Online,0,0,0,90.95,1,Canceled
44042,1,0,0,1,Not Selected,0,Room_Type 1,183,2018,10,11,Online,0,0,0,98.1,0,Canceled
44043,3,0,1,2,Meal Plan 1,0,Room_Type 4,48,2018,4,11,Online,0,0,0,137.7,1,Canceled
44044,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled
44045,2,0,1,1,Not Selected,0,Room_Type 1,79,2018,4,2,Online,0,0,0,76.5,0,Canceled
44046,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,2018,7,19,Online,0,0,0,123.9,0,Canceled
44047,1,0,1,1,Meal Plan 1,0,Room_Type 1,42,2018,8,15,Offline,0,0,0,72.0,0,Canceled
44048,1,0,0,3,Meal Plan 1,0,Room_Type 1,221,2018,9,29,Online,0,0,0,115.5,2,Canceled
44049,2,0,2,0,Meal Plan 1,0,Room_Type 1,27,2018,6,12,Online,0,0,0,94.35,0,Canceled
44050,2,0,0,1,Meal Plan 1,0,Room_Type 4,74,2018,7,9,Online,0,0,0,127.8,0,Canceled
44051,2,0,2,2,Meal Plan 1,0,Room_Type 4,121,2018,5,14,Online,0,0,0,113.05,0,Canceled
44052,2,0,0,2,Meal Plan 1,0,Room_Type 1,105,2017,7,8,Online,0,0,0,76.5,1,Canceled
44053,2,0,0,4,Meal Plan 1,0,Room_Type 1,77,2017,9,22,Online,0,0,0,116.94,0,Canceled
44054,2,0,2,3,Meal Plan 1,0,Room_Type 1,215,2018,10,9,Online,0,0,0,106.25,0,Canceled
44055,2,0,1,3,Meal Plan 1,0,Room_Type 4,64,2018,11,3,Online,0,0,0,106.2,1,Canceled
44056,2,1,0,2,Not Selected,0,Room_Type 1,210,2018,8,16,Online,0,0,0,90.0,2,Canceled
44057,2,1,4,6,Meal Plan 1,0,Room_Type 1,293,2018,12,25,Online,0,0,0,93.67,0,Canceled
44058,2,0,2,2,Meal Plan 1,0,Room_Type 1,105,2018,5,22,Online,0,0,0,119.85,0,Canceled
44059,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0,Canceled
44060,2,0,2,2,Meal Plan 1,0,Room_Type 2,97,2018,5,22,Online,0,0,0,112.01,0,Canceled
44061,2,0,2,2,Not Selected,0,Room_Type 1,155,2018,7,31,Online,0,0,0,91.38,0,Canceled
44062,1,0,2,6,Meal Plan 1,0,Room_Type 1,81,2018,2,27,Online,0,0,0,73.95,0,Canceled
44063,1,0,2,1,Meal Plan 1,0,Room_Type 1,15,2018,3,12,Online,0,0,0,97.0,0,Canceled
44064,2,0,0,4,Meal Plan 1,0,Room_Type 1,175,2018,8,31,Online,0,0,0,112.63,0,Canceled
44065,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Corporate,0,0,0,100.0,0,Canceled
44066,1,0,0,2,Meal Plan 1,0,Room_Type 1,119,2018,4,15,Online,0,0,0,90.9,0,Canceled
44067,1,0,1,0,Meal Plan 1,0,Room_Type 5,111,2018,10,10,Offline,0,0,0,120.0,0,Canceled
44068,2,0,0,5,Meal Plan 1,0,Room_Type 1,230,2018,9,6,Offline,0,0,0,137.0,1,Canceled
44069,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,Canceled
44070,1,0,2,5,Meal Plan 1,0,Room_Type 1,113,2018,5,10,Online,0,0,0,80.14,0,Canceled
44071,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
44072,2,0,0,2,Not Selected,0,Room_Type 1,4,2018,3,24,Online,0,0,0,134.0,0,Canceled
44073,2,1,1,1,Meal Plan 1,0,Room_Type 2,180,2018,7,23,Online,0,0,0,112.5,0,Canceled
44074,2,1,2,1,Not Selected,0,Room_Type 1,126,2018,8,6,Online,0,0,0,93.17,0,Canceled
44075,2,0,0,1,Meal Plan 1,0,Room_Type 1,112,2018,9,8,Online,0,0,0,129.6,0,Canceled
44076,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
44077,1,0,0,3,Meal Plan 1,0,Room_Type 1,176,2018,9,8,Offline,0,0,0,116.1,0,Canceled
44078,2,1,2,2,Meal Plan 1,0,Room_Type 1,171,2018,8,6,Online,0,0,0,114.75,2,Canceled
44079,2,1,1,1,Meal Plan 1,0,Room_Type 1,35,2018,9,26,Online,0,0,0,133.2,1,Canceled
44080,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,Canceled
44081,2,1,2,3,Meal Plan 1,0,Room_Type 1,7,2018,8,6,Online,0,0,0,171.0,0,Canceled
44082,2,0,2,4,Meal Plan 1,0,Room_Type 2,56,2017,10,9,Online,0,0,0,68.72,0,Canceled
44083,3,0,1,3,Meal Plan 1,0,Room_Type 1,79,2018,5,16,Online,0,0,0,150.45,0,Canceled
44084,2,0,2,5,Meal Plan 1,0,Room_Type 1,10,2017,9,12,Online,0,0,0,136.14,2,Canceled
44085,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled
44086,2,0,2,8,Meal Plan 1,0,Room_Type 1,200,2018,9,20,Online,0,0,0,129.54,0,Canceled
44087,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Online,0,0,0,94.5,0,Canceled
44088,2,0,2,0,Not Selected,0,Room_Type 1,3,2018,2,7,Online,0,0,0,79.0,0,Canceled
44089,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled
44090,2,0,0,3,Meal Plan 1,0,Room_Type 4,141,2018,6,30,Online,0,0,0,109.8,1,Canceled
44091,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,2018,11,18,Offline,0,0,0,52.0,0,Canceled
44092,2,0,2,2,Meal Plan 1,0,Room_Type 1,171,2018,8,5,Online,0,0,0,99.45,0,Canceled
44093,3,0,2,0,Meal Plan 1,0,Room_Type 4,45,2018,5,1,Online,0,0,0,168.3,0,Canceled
44094,2,0,0,3,Meal Plan 1,0,Room_Type 1,3,2018,2,9,Online,0,0,0,100.0,1,Canceled
44095,2,0,1,0,Meal Plan 1,0,Room_Type 1,16,2018,5,29,Online,0,0,0,111.0,0,Canceled
44096,2,0,0,5,Not Selected,0,Room_Type 1,128,2018,8,9,Online,0,0,0,103.5,0,Canceled
44097,3,0,0,2,Meal Plan 1,1,Room_Type 4,220,2018,8,31,Online,0,0,0,137.7,1,Canceled
44098,2,0,1,5,Meal Plan 1,0,Room_Type 4,120,2018,9,20,Online,0,0,0,143.1,0,Canceled
44099,2,0,1,1,Meal Plan 1,0,Room_Type 1,26,2018,11,19,Online,0,0,0,104.0,1,Canceled
44100,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
44101,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled
44102,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Online,0,0,0,80.0,0,Canceled
44103,2,0,1,3,Meal Plan 1,0,Room_Type 4,99,2018,5,23,Online,0,0,0,132.6,0,Canceled
44104,2,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,70.0,0,Canceled
44105,1,0,1,2,Not Selected,0,Room_Type 1,82,2018,11,7,Online,0,0,0,133.98,1,Canceled
44106,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0,Canceled
44107,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65.0,0,Canceled
44108,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,60.0,0,Canceled
44109,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,Offline,0,0,0,120.0,0,Canceled
44110,2,0,0,3,Meal Plan 1,0,Room_Type 1,214,2018,8,11,Online,0,0,0,96.3,1,Canceled
44111,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110.0,0,Canceled
44112,2,0,5,12,Meal Plan 1,0,Room_Type 1,77,2017,8,3,Online,0,0,0,76.5,0,Canceled
44113,2,0,2,1,Meal Plan 1,0,Room_Type 1,74,2018,10,9,Online,0,0,0,118.8,0,Canceled
44114,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled
44115,2,0,1,3,Meal Plan 1,0,Room_Type 1,168,2018,11,7,Online,0,0,0,171.9,1,Canceled
44116,2,0,2,2,Meal Plan 1,0,Room_Type 4,81,2018,3,26,Online,0,0,0,95.2,0,Canceled
44117,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Online,0,0,0,110.0,0,Canceled
44118,2,0,0,4,Meal Plan 1,0,Room_Type 1,135,2018,6,14,Online,0,0,0,92.28,1,Canceled
44119,2,2,2,1,Meal Plan 2,0,Room_Type 6,44,2018,9,3,Online,0,0,0,233.1,0,Canceled
44120,2,0,0,3,Meal Plan 1,0,Room_Type 1,33,2018,3,24,Online,0,0,0,126.9,0,Canceled
44121,2,0,2,1,Meal Plan 2,0,Room_Type 1,134,2018,11,13,Online,0,0,0,124.2,0,Canceled
44122,1,0,1,4,Meal Plan 1,0,Room_Type 4,15,2018,4,6,Online,0,0,0,133.2,0,Canceled
44123,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,2018,9,30,Online,0,0,0,160.0,0,Canceled
44124,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,24,Online,0,0,0,135.0,0,Canceled
44125,2,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Online,0,0,0,112.0,1,Canceled
44126,1,0,2,5,Meal Plan 1,0,Room_Type 4,56,2018,4,8,Online,0,0,0,112.2,0,Canceled
44127,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Canceled
44128,2,0,2,7,Not Selected,0,Room_Type 1,120,2018,5,31,Online,0,0,0,109.65,1,Canceled
44129,2,0,2,3,Meal Plan 1,0,Room_Type 1,40,2018,3,5,Online,0,0,0,81.9,0,Canceled
44130,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,4,2,Online,0,0,0,117.9,0,Canceled
44131,2,0,1,3,Meal Plan 1,0,Room_Type 1,290,2018,12,1,Online,0,0,0,73.95,0,Canceled
44132,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Online,0,0,0,115.0,1,Canceled
44133,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Canceled
44134,2,0,1,2,Meal Plan 1,0,Room_Type 1,43,2018,5,9,Online,0,0,0,126.9,0,Canceled
44135,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled
