,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
35009,2,1,0,2,0,0,0,84,2018,7,15,4,0,0,0,121.5,2,1
35010,2,0,1,2,0,0,0,106,2018,7,11,4,0,0,0,108.3,0,0
35011,2,0,1,2,3,0,0,52,2018,10,17,4,0,0,0,108.0,1,1
35012,1,0,0,3,0,0,0,34,2017,10,7,4,0,0,0,85.5,1,1
35013,2,0,2,1,0,0,1,194,2018,7,9,4,0,0,0,76.85,1,1
35014,2,0,0,4,0,0,0,118,2017,8,26,4,0,0,0,58.9,1,0
35015,2,0,0,1,0,0,0,99,2018,5,19,4,0,0,0,135.9,1,0
35016,3,0,1,5,0,0,3,141,2018,8,1,4,0,0,0,131.47,1,1
35017,3,0,2,2,0,0,3,47,2018,7,2,4,0,0,0,114.48,2,1
35018,2,0,0,2,0,1,0,84,2018,8,4,4,0,0,0,126.9,1,1
35019,2,0,0,3,0,0,0,146,2017,12,29,3,0,0,0,75.0,0,1
35020,3,0,2,2,0,0,3,60,2018,12,2,4,0,0,0,121.98,0,0
35021,2,0,0,3,0,0,3,42,2018,3,2,4,0,0,0,69.22,0,1
35022,1,0,1,2,0,0,0,99,2018,11,7,4,0,0,0,171.9,2,1
35023,1,0,0,3,0,0,3,28,2018,6,14,4,0,0,0,108.42,0,1
35024,2,0,0,2,1,0,0,273,2017,7,17,3,0,0,0,109.0,0,0
35025,2,0,0,2,0,0,3,101,2018,7,22,4,0,0,0,123.3,0,0
35026,2,0,2,1,3,0,0,36,2018,8,28,4,0,0,0,101.7,0,1
35027,1,0,0,1,0,0,0,0,2018,3,9,1,1,0,3,0.0,1,1
35028,2,0,1,3,1,0,0,4,2018,3,7,3,0,0,0,106.0,0,1
35029,3,0,0,4,0,0,3,40,2018,3,23,4,0,0,0,145.35,1,0
35030,2,0,1,2,0,0,0,338,2018,10,7,3,0,0,0,80.0,0,0
35031,2,1,2,5,3,0,0,101,2018,7,23,4,0,0,0,92.83,1,1
35032,2,0,1,5,0,0,0,32,2018,12,27,3,0,0,0,70.0,0,1
35033,2,0,2,1,0,0,0,2,2018,2,21,3,0,0,0,82.0,0,1
35034,2,0,1,1,3,0,0,268,2018,10,1,4,0,0,0,95.4,0,0
35035,2,0,1,3,3,0,0,85,2018,8,29,4,0,0,0,116.1,0,1
35036,2,0,1,2,0,0,3,55,2018,9,2,4,0,0,0,123.3,1,1
35037,1,0,2,3,0,0,0,65,2017,9,25,4,0,0,0,130.9,2,1
35038,2,0,1,1,0,0,0,8,2018,8,13,4,0,0,0,132.0,0,1
35039,2,0,1,1,0,0,0,123,2018,4,30,4,0,0,0,100.8,1,0
35040,1,0,0,3,0,0,0,113,2018,5,31,2,0,0,0,100.0,0,0
35041,2,0,1,1,1,0,0,301,2018,7,30,3,0,0,0,109.0,0,0
35042,3,0,0,3,0,0,3,12,2018,3,24,4,0,0,0,183.67,0,0
35043,1,0,1,0,0,0,0,0,2018,3,21,2,0,0,0,79.0,0,1
35044,1,2,0,1,0,0,5,6,2017,9,4,4,0,0,0,174.0,1,1
35045,2,0,0,1,1,0,0,83,2017,9,30,3,0,0,0,112.2,0,1
35046,2,0,0,2,0,0,0,23,2018,10,21,4,0,0,0,140.0,0,0
35047,1,0,0,2,0,0,0,32,2017,11,20,3,0,0,0,73.0,0,1
35048,2,0,0,2,1,0,0,14,2017,9,17,3,0,0,0,82.0,0,1
35049,2,0,2,2,0,0,0,179,2018,9,30,4,0,0,0,113.4,0,0
35050,2,0,0,2,1,0,0,291,2018,8,19,3,0,0,0,115.0,0,0
35051,1,1,0,3,1,0,0,7,2018,2,11,3,0,0,0,78.5,1,1
35052,2,0,2,1,0,0,1,83,2018,7,23,4,0,0,0,97.54,1,1
35053,1,0,0,3,0,1,0,6,2018,3,1,3,0,0,0,65.0,0,1
35054,1,0,2,3,0,0,3,52,2018,3,17,4,0,0,0,104.08,2,1
35055,2,0,0,1,1,0,0,72,2017,9,18,3,0,0,0,108.0,0,1
35056,4,0,0,2,0,0,6,18,2018,12,23,4,0,0,0,199.43,2,1
35057,2,0,0,4,0,0,0,253,2018,5,4,3,0,0,0,90.0,0,0
35058,2,0,0,2,3,0,0,121,2018,12,15,4,0,0,0,79.2,1,0
35059,2,0,0,2,0,0,0,263,2018,10,21,3,0,0,0,110.0,0,0
35060,2,0,2,3,0,0,0,152,2018,6,19,4,0,0,0,108.12,0,0
35061,1,0,0,1,0,0,0,2,2018,9,29,2,0,0,0,120.0,0,1
35062,1,0,1,2,0,0,0,9,2017,9,7,4,0,0,0,78.03,1,1
35063,2,0,0,3,0,0,3,99,2017,12,30,3,0,0,0,60.67,0,1
35064,2,1,2,3,0,0,0,184,2018,10,27,4,0,0,0,107.1,2,0
35065,2,1,1,0,0,0,0,69,2018,7,17,4,0,0,0,123.3,2,1
35066,2,0,1,3,0,0,0,46,2018,10,24,3,0,0,0,85.5,0,1
35067,2,0,2,6,3,0,0,67,2018,12,17,4,0,0,0,74.8,1,1
35068,2,0,0,1,3,0,0,54,2018,5,21,4,0,0,0,116.1,0,0
35069,2,0,0,1,0,0,3,65,2018,4,16,4,0,0,0,118.8,0,0
35070,2,0,0,2,1,0,0,39,2017,8,14,3,0,0,0,109.0,0,1
35071,2,0,0,4,0,0,0,168,2018,7,26,4,0,0,0,76.58,1,1
35072,1,0,0,2,1,0,0,320,2018,8,18,3,0,0,0,90.0,0,1
35073,1,0,1,2,0,0,4,241,2018,10,24,2,0,0,0,106.0,0,0
35074,1,0,1,0,0,0,0,13,2018,3,20,3,0,0,0,75.0,0,1
35075,2,0,0,4,0,0,3,19,2018,12,28,4,0,0,0,131.35,1,1
35076,3,0,1,2,0,0,3,68,2018,9,9,4,0,0,0,168.3,1,1
35077,2,1,2,2,0,0,0,76,2018,6,17,4,0,0,0,129.0,2,1
35078,2,0,2,8,3,0,0,7,2018,12,13,4,0,0,0,74.8,1,1
35079,2,0,0,2,1,0,0,292,2018,7,21,3,0,0,0,115.0,0,0
35080,2,0,1,0,0,0,0,179,2017,9,20,4,0,0,0,93.5,0,0
35081,2,0,0,2,1,0,0,346,2018,9,13,3,0,0,0,115.0,1,0
35082,2,0,2,5,0,0,3,50,2018,2,22,4,0,0,0,83.66,1,0
35083,3,0,1,2,0,0,3,29,2018,5,20,4,0,0,0,159.2,2,1
35084,2,0,0,3,0,0,0,37,2018,12,1,3,0,0,0,72.0,0,1
35085,2,0,1,2,0,1,0,186,2018,7,18,4,0,0,0,105.3,1,0
35086,2,1,1,1,0,0,0,10,2018,5,21,3,0,0,0,109.5,0,1
35087,3,0,2,2,0,0,3,18,2018,12,30,4,0,0,0,166.85,2,1
35088,2,1,2,3,0,0,0,92,2018,8,20,4,0,0,0,134.1,1,0
35089,2,0,1,2,1,0,0,418,2018,9,26,3,0,0,0,107.0,0,0
35090,2,0,2,1,0,0,0,90,2017,9,13,4,0,0,0,89.25,0,0
35091,2,0,1,2,0,0,0,29,2017,11,6,4,0,0,0,96.3,2,1
35092,2,0,0,1,0,0,3,68,2018,9,16,4,0,0,0,149.4,0,0
35093,2,2,2,5,0,0,5,136,2018,5,7,4,0,0,0,170.36,1,0
35094,3,0,2,1,1,0,3,31,2018,8,28,4,0,0,0,218.0,0,0
35095,2,1,1,0,0,0,0,93,2018,7,18,4,0,0,0,109.35,0,0
35096,2,0,0,3,0,0,0,112,2018,6,2,3,0,0,0,120.0,1,1
35097,1,0,0,3,0,0,0,166,2018,11,1,3,0,0,0,110.0,0,0
35098,2,0,2,0,0,0,0,95,2018,11,20,4,0,0,0,84.6,2,0
35099,2,0,0,4,0,0,3,59,2018,4,27,4,0,0,0,122.83,0,0
35100,2,0,2,2,0,0,3,104,2018,4,8,4,0,0,0,90.95,0,0
35101,2,0,0,3,1,0,0,150,2018,6,16,3,0,0,0,90.0,1,1
35102,1,0,2,4,0,0,0,245,2018,7,6,3,0,0,0,110.0,0,0
35103,2,1,0,1,3,0,0,5,2018,8,17,4,0,0,0,84.96,1,1
35104,2,0,1,1,1,0,0,247,2018,6,6,3,0,0,0,115.0,1,0
35105,2,0,0,2,0,0,0,81,2018,4,15,4,0,0,0,96.3,0,0
35106,2,0,0,3,0,0,0,19,2017,10,6,3,1,1,0,90.0,0,1
35107,1,0,0,1,0,0,0,92,2018,7,15,4,0,0,0,99.9,1,1
35108,2,0,2,3,3,0,0,47,2018,11,11,4,0,0,0,76.56,1,0
35109,2,0,1,2,0,0,0,198,2018,9,9,3,0,0,0,90.0,0,0
35110,2,0,1,2,0,0,0,42,2018,2,12,4,0,0,0,71.6,0,1
35111,2,0,0,4,3,0,0,12,2018,2,23,4,0,0,0,81.0,0,1
35112,2,1,2,0,0,0,0,40,2018,11,6,3,0,0,0,134.0,0,1
35113,1,0,0,1,0,0,3,14,2018,9,22,4,0,0,0,184.0,2,1
35114,2,0,1,1,0,0,0,52,2018,7,4,4,0,0,0,117.9,0,0
35115,2,0,0,1,3,0,0,0,2018,6,3,4,0,0,0,129.0,1,1
35116,2,0,1,2,0,0,0,86,2018,5,20,3,0,0,0,65.0,1,1
35117,2,1,2,1,0,0,0,37,2018,6,26,4,0,0,0,115.32,0,0
35118,1,0,0,1,0,0,0,22,2017,12,18,2,0,0,0,65.0,0,1
35119,2,1,2,6,0,0,0,38,2018,12,17,4,0,0,0,122.45,0,0
35120,1,0,0,2,1,0,0,104,2017,10,6,3,0,0,0,91.5,0,0
35121,2,0,0,3,0,0,3,12,2017,10,6,3,0,0,0,75.0,0,1
35122,2,2,0,2,0,0,5,188,2018,7,7,4,0,0,0,168.3,0,0
35123,2,0,2,3,3,0,0,90,2018,12,24,4,0,0,0,74.8,1,1
35124,2,0,0,3,0,0,0,163,2018,9,8,3,0,0,0,110.0,0,0
35125,2,0,0,3,0,0,0,24,2017,9,22,4,0,0,0,95.48,1,1
35126,2,0,1,0,3,0,0,0,2018,3,21,4,0,0,0,68.53,0,1
35127,1,0,1,0,0,0,0,11,2018,9,5,2,0,0,0,112.88,0,1
35128,2,0,0,3,0,0,0,32,2018,3,15,4,0,0,0,81.9,1,1
35129,1,0,0,1,0,0,0,10,2017,8,28,4,0,0,0,80.0,1,0
35130,2,0,2,3,0,0,3,226,2018,12,31,4,0,0,0,92.82,1,0
35131,1,0,0,2,0,0,0,181,2018,10,11,3,0,0,0,120.0,0,0
35132,2,0,1,3,0,0,3,5,2018,5,2,4,0,0,0,156.0,1,1
35133,2,0,0,2,0,0,0,17,2018,3,17,2,0,0,0,80.0,1,1
35134,2,0,2,1,0,0,0,42,2018,1,16,4,0,0,0,78.3,1,1
35135,2,0,0,3,3,0,0,4,2018,10,27,4,0,0,0,133.33,1,0
35136,2,0,1,5,0,0,3,17,2018,1,26,4,0,0,0,89.3,1,1
35137,1,0,0,1,0,1,0,0,2018,12,13,3,0,0,0,88.2,0,1
35138,3,0,2,4,0,0,3,104,2018,7,16,4,0,0,0,139.2,0,0
35139,2,0,1,2,0,0,0,302,2018,9,16,3,0,0,0,100.0,0,0
35140,3,0,0,5,0,0,0,71,2017,12,29,4,0,0,0,112.58,1,1
35141,2,0,0,4,0,0,0,49,2018,2,23,4,0,0,0,73.95,1,1
35142,2,0,1,0,0,0,0,18,2018,12,11,3,0,0,0,80.0,0,1
35143,2,0,2,1,0,0,0,0,2018,10,1,4,0,0,0,162.0,0,1
35144,2,0,1,4,3,1,0,37,2018,2,8,4,0,0,0,78.5,1,1
35145,1,0,2,1,0,0,0,116,2018,2,28,3,0,0,0,61.0,0,0
35146,2,2,0,1,0,0,5,2,2017,11,11,2,0,0,0,95.0,1,1
35147,1,0,0,3,0,0,0,204,2018,5,5,3,0,0,0,90.0,0,0
35148,2,0,0,1,0,0,0,32,2018,1,16,4,0,0,0,78.3,0,0
35149,1,0,1,0,3,0,0,131,2018,10,10,4,0,0,0,108.0,0,0
35150,2,0,0,3,0,0,0,271,2018,9,21,3,0,0,0,101.33,1,0
35151,2,0,1,2,0,0,0,155,2018,6,27,4,0,0,0,96.3,0,0
35152,2,0,0,3,0,0,0,162,2017,9,17,3,0,0,0,70.0,0,1
35153,1,0,2,0,0,0,0,12,2018,5,8,4,0,0,0,105.0,1,1
35154,2,0,0,3,0,0,0,433,2018,9,8,3,0,0,0,70.0,0,0
35155,3,0,0,2,0,0,3,18,2018,4,13,4,0,0,0,165.0,1,1
35156,2,0,0,3,0,0,3,13,2018,6,2,4,0,0,0,152.67,0,0
35157,2,0,0,2,1,0,0,273,2017,7,17,3,0,0,0,109.0,0,0
35158,2,0,1,2,0,0,0,91,2018,9,30,3,0,0,0,80.0,0,1
35159,2,0,0,4,0,0,0,116,2017,12,29,4,0,0,0,85.5,1,1
35160,1,0,0,2,0,0,0,188,2018,6,15,3,0,0,0,130.0,0,0
35161,2,0,0,2,3,1,0,1,2018,8,2,4,0,0,0,133.0,1,1
35162,2,0,2,6,3,0,0,51,2018,3,9,4,0,0,0,63.75,0,0
35163,2,0,0,4,0,0,0,77,2017,9,22,4,0,0,0,116.94,0,0
35164,1,0,1,0,0,0,0,4,2018,9,26,3,0,0,0,98.1,0,0
35165,2,0,1,4,0,0,3,6,2017,11,4,3,0,0,0,78.2,0,1
35166,2,0,1,3,0,0,0,42,2018,11,24,3,0,0,0,68.0,0,1
35167,2,0,2,2,0,0,0,50,2018,12,3,4,0,0,0,68.07,1,1
35168,1,0,2,1,0,0,0,116,2018,2,28,3,0,0,0,61.0,0,0
35169,2,0,2,3,0,0,0,268,2018,4,8,3,0,0,0,78.0,0,0
35170,2,0,0,1,0,0,0,7,2018,1,2,4,0,0,0,119.0,1,1
35171,2,0,2,1,0,0,0,92,2018,3,26,3,0,0,0,100.0,0,0
35172,1,0,0,2,0,0,0,192,2018,6,24,3,0,0,0,95.0,0,1
35173,2,0,2,2,0,0,3,36,2018,10,9,4,0,0,0,153.0,2,1
35174,2,0,0,3,0,0,3,62,2018,5,17,4,0,0,0,140.4,1,1
35175,2,0,0,2,1,0,0,74,2017,9,18,3,0,0,0,101.5,0,1
35176,1,0,0,1,0,0,4,2,2018,6,2,2,0,0,0,109.0,0,1
35177,2,0,0,3,0,0,0,55,2017,12,30,3,1,1,0,70.0,0,1
35178,1,0,0,1,0,0,0,0,2017,10,20,4,0,0,0,139.0,0,1
35179,2,0,0,2,0,0,0,48,2018,9,14,3,0,0,0,130.0,0,1
35180,2,0,2,5,0,0,3,17,2017,10,3,4,0,0,0,119.71,1,1
35181,2,0,0,1,0,0,0,0,2018,4,20,4,0,0,0,69.99,0,1
35182,2,0,0,3,1,0,0,5,2017,9,30,3,0,0,0,125.0,0,1
35183,2,0,0,1,0,0,3,55,2018,12,30,4,0,0,0,131.4,1,1
35184,2,0,0,2,3,0,0,17,2018,12,29,4,0,0,0,120.0,1,1
35185,2,0,0,3,1,0,0,34,2017,9,23,3,0,0,0,224.67,0,0
35186,2,0,0,1,0,0,3,0,2017,10,15,4,0,0,0,104.72,1,1
35187,2,0,1,3,3,0,0,52,2018,12,1,4,0,0,0,74.8,2,1
35188,2,1,2,1,3,0,0,126,2018,8,6,4,0,0,0,93.17,1,1
35189,2,0,1,2,0,0,0,418,2018,9,26,3,0,0,0,75.0,0,0
35190,2,0,2,3,0,0,3,136,2018,4,28,4,0,0,0,102.85,0,1
35191,2,0,1,3,0,0,0,31,2018,4,14,4,0,0,0,109.8,0,0
35192,2,2,0,1,0,0,5,253,2018,10,8,4,0,0,0,198.9,1,0
35193,2,0,1,4,0,0,0,148,2017,12,30,3,0,0,0,67.0,0,1
35194,3,0,1,4,0,0,0,102,2018,7,25,3,0,0,0,96.9,0,0
35195,1,0,0,2,1,0,0,273,2017,7,17,3,0,0,0,87.0,0,1
35196,1,0,0,1,3,0,0,21,2018,11,10,4,0,0,0,123.2,1,1
35197,2,0,1,2,0,0,0,57,2018,6,10,3,0,0,0,90.67,1,1
35198,3,0,1,5,0,0,3,51,2018,12,20,4,0,0,0,130.9,2,1
35199,1,0,6,14,0,0,0,4,2018,1,10,4,0,0,0,75.35,1,1
35200,2,0,0,4,0,0,0,159,2017,12,29,3,0,0,0,70.5,0,1
35201,2,1,0,3,0,0,3,4,2018,2,9,4,0,0,0,97.1,2,1
35202,2,0,0,2,0,0,0,3,2017,8,20,4,0,0,0,106.0,1,1
35203,1,0,0,1,0,0,0,2,2018,6,14,4,0,0,0,85.0,1,1
35204,2,0,0,1,0,0,0,228,2018,6,4,4,0,0,0,73.6,1,0
35205,2,0,2,0,0,0,4,36,2018,5,22,3,0,0,0,130.32,0,1
35206,2,0,2,2,1,0,0,75,2018,12,24,4,0,0,0,120.7,2,1
35207,2,0,3,7,0,0,0,202,2018,8,8,4,0,0,0,90.95,2,1
35208,2,0,0,2,0,0,0,3,2018,2,26,2,0,0,0,31.0,1,1
35209,2,0,1,1,0,0,0,13,2018,5,9,4,0,0,0,85.47,1,1
35210,2,0,2,1,0,0,0,48,2018,2,7,3,0,0,0,74.0,0,1
35211,2,0,0,1,0,0,0,43,2017,10,13,3,0,0,0,85.0,0,1
35212,2,0,0,3,0,0,0,128,2018,8,11,4,0,0,0,123.3,2,1
35213,2,0,0,3,0,0,0,124,2018,5,17,4,0,0,0,105.3,2,1
35214,1,0,0,2,1,0,0,74,2017,9,18,3,0,0,0,80.0,0,1
35215,1,0,0,3,0,0,3,68,2018,4,21,4,0,0,0,112.2,1,1
35216,1,0,2,2,0,0,0,105,2018,10,30,4,0,0,0,85.05,0,0
35217,2,1,1,3,0,1,0,22,2018,8,1,4,0,0,0,159.0,1,1
35218,2,0,0,3,0,0,3,24,2018,12,8,4,0,0,0,94.93,0,1
35219,2,0,2,4,1,0,0,88,2018,10,22,3,0,0,0,106.25,0,1
35220,3,0,0,3,0,0,3,125,2018,12,27,4,0,0,0,138.3,0,0
35221,2,2,1,2,0,0,5,133,2018,7,25,4,0,0,0,177.3,0,0
35222,2,1,1,1,0,1,0,1,2018,1,25,4,0,0,0,120.0,1,1
35223,2,0,0,3,0,0,3,66,2018,9,15,4,0,0,0,149.4,2,1
35224,2,2,0,1,0,0,5,1,2018,11,25,4,0,0,0,181.0,2,1
35225,2,1,2,1,0,0,0,100,2018,7,16,4,0,0,0,121.5,1,0
35226,2,0,2,3,0,0,0,164,2018,8,13,4,0,0,0,107.95,0,0
35227,2,0,2,6,0,0,0,70,2018,7,12,3,0,0,0,93.6,0,0
35228,2,0,1,3,0,0,0,67,2018,3,10,4,0,0,0,73.95,0,1
35229,2,0,0,4,0,0,0,259,2018,10,5,3,0,0,0,89.0,0,0
35230,1,0,0,2,0,0,0,19,2018,6,22,2,0,0,0,90.0,0,1
35231,2,0,0,1,1,1,0,37,2018,3,18,4,0,0,0,125.1,1,1
35232,2,0,2,1,0,0,0,63,2018,5,15,4,0,0,0,126.9,0,0
35233,2,0,1,1,0,0,0,21,2018,9,24,4,0,0,0,163.0,2,1
35234,2,0,2,3,0,0,0,269,2018,12,29,3,0,0,0,80.0,0,1
35235,1,0,0,3,0,0,0,151,2018,1,19,3,0,0,0,80.0,0,1
35236,2,0,0,1,0,0,0,120,2018,11,3,4,0,0,0,90.0,2,1
35237,2,0,0,1,0,0,0,30,2018,5,21,4,0,0,0,135.9,1,1
35238,2,0,2,3,0,0,0,75,2018,4,1,4,0,0,0,82.45,1,1
35239,1,0,2,1,0,0,0,20,2018,3,6,4,0,0,0,85.0,0,0
35240,2,0,0,2,3,0,0,25,2018,9,8,4,0,0,0,139.0,0,0
35241,2,0,0,3,0,0,0,433,2018,9,8,3,0,0,0,70.0,0,0
35242,2,0,1,1,0,0,0,62,2018,5,9,3,0,0,0,89.24,0,1
35243,2,0,0,2,0,0,0,26,2018,2,19,4,0,0,0,91.0,0,0
35244,2,0,1,0,3,0,0,49,2018,7,11,4,0,0,0,93.15,0,0
35245,1,0,0,2,0,0,0,7,2017,12,29,4,0,0,0,111.0,1,1
35246,1,0,0,2,0,0,0,16,2018,10,5,3,0,0,0,138.0,1,1
35247,1,0,0,1,0,0,0,13,2018,11,2,4,0,0,0,112.0,2,1
35248,2,0,2,0,3,0,0,47,2018,10,2,4,0,0,0,83.16,2,1
35249,2,0,0,4,0,0,0,37,2018,12,27,4,0,0,0,108.8,1,1
35250,2,0,1,4,0,0,0,165,2018,3,30,4,0,0,0,94.18,0,0
35251,2,0,2,5,0,0,3,6,2018,2,28,3,0,0,0,80.2,0,1
35252,2,0,0,4,0,0,3,0,2018,3,15,3,0,0,0,55.0,0,1
35253,2,0,0,2,3,0,0,26,2018,9,15,4,0,0,0,139.0,0,0
35254,2,0,0,2,1,0,0,74,2017,9,18,3,0,0,0,109.0,0,1
35255,2,0,1,3,0,0,0,106,2018,10,31,4,0,0,0,90.23,2,0
35256,1,0,0,2,0,0,0,298,2018,5,10,3,0,0,0,76.0,0,0
35257,2,0,1,2,0,0,0,7,2017,9,7,4,0,0,0,111.33,0,1
35258,2,1,1,0,0,1,0,127,2018,8,14,4,0,0,0,139.5,0,1
35259,2,0,0,3,0,0,0,37,2018,10,13,3,0,0,0,105.0,0,1
35260,2,0,0,3,0,0,0,4,2017,10,6,3,0,0,0,90.0,1,1
35261,2,0,0,2,0,0,0,86,2018,12,15,4,0,0,0,93.6,1,1
35262,2,0,2,2,3,0,0,31,2018,11,12,4,0,0,0,79.48,1,1
35263,2,0,0,5,0,0,0,140,2017,12,29,3,0,0,0,70.0,0,1
35264,1,0,2,0,0,0,0,4,2018,11,13,2,0,0,0,75.0,1,1
35265,2,0,0,3,0,0,0,73,2017,11,24,3,0,0,0,85.67,0,1
35266,1,1,0,2,0,0,0,79,2018,12,30,3,0,0,0,160.78,1,1
35267,2,0,2,3,0,0,0,137,2018,5,22,4,0,0,0,79.72,1,1
35268,2,0,2,1,1,0,0,122,2018,3,27,3,0,0,0,107.0,1,1
35269,2,0,0,3,0,0,3,104,2018,5,17,4,0,0,0,140.4,1,1
35270,3,0,1,2,0,0,3,48,2018,4,11,4,0,0,0,137.7,1,0
35271,2,0,1,2,3,0,0,33,2018,9,9,4,0,0,0,125.1,1,1
35272,2,0,2,0,0,0,0,69,2018,9,11,4,0,0,0,135.9,0,0
35273,1,0,3,5,0,0,3,2,2017,9,13,4,0,0,0,150.25,0,1
35274,2,0,1,0,3,0,0,2,2018,4,24,4,0,0,0,89.0,0,0
35275,2,0,1,0,3,0,0,260,2018,12,25,4,0,0,0,67.5,2,1
35276,2,0,0,2,3,0,0,10,2017,9,22,4,0,0,0,114.0,0,1
35277,1,2,2,4,0,0,0,22,2018,2,13,4,0,0,0,108.5,0,1
35278,2,0,1,3,0,0,0,285,2018,10,3,3,0,0,0,100.0,0,0
35279,2,0,2,5,0,0,0,34,2018,11,27,4,0,0,0,68.45,1,1
35280,2,0,0,3,0,0,0,25,2018,3,10,4,0,0,0,94.33,0,1
35281,2,0,1,3,1,0,0,98,2018,7,11,4,0,0,0,141.75,0,1
35282,2,0,2,1,3,0,0,104,2018,8,21,4,0,0,0,107.1,0,0
35283,2,0,1,2,0,0,0,64,2018,4,11,4,0,0,0,105.3,1,1
35284,2,0,0,2,0,0,0,239,2018,10,28,4,0,0,0,96.3,1,0
35285,1,0,0,1,0,0,0,49,2018,4,19,4,0,0,0,90.9,1,1
35286,2,0,2,2,0,0,0,174,2018,9,2,4,0,0,0,119.85,1,0
35287,2,0,1,2,3,0,0,1,2018,7,4,4,0,0,0,107.03,1,1
35288,2,0,2,10,3,0,0,310,2018,12,27,4,0,0,0,68.57,2,0
35289,2,0,0,2,0,0,0,29,2018,12,2,2,0,0,0,85.0,0,1
35290,2,0,0,2,0,0,0,70,2018,6,3,3,0,0,0,100.0,0,1
35291,2,0,0,1,0,0,0,102,2018,10,6,4,0,0,0,118.8,1,0
35292,2,0,1,2,0,0,0,198,2018,9,9,3,0,0,0,90.0,0,0
35293,2,0,0,1,0,0,3,11,2018,11,5,4,0,0,0,140.0,1,0
35294,2,0,1,1,0,0,0,71,2018,11,12,1,0,0,0,0.0,1,1
35295,2,0,0,2,0,1,0,69,2017,12,31,4,0,0,0,119.8,2,1
35296,2,0,0,1,0,0,3,120,2018,10,28,4,0,0,0,104.4,1,0
35297,2,0,0,2,1,0,0,30,2017,9,30,3,0,0,0,121.0,0,1
35298,2,0,0,2,3,0,0,88,2018,6,17,4,0,0,0,116.1,0,0
35299,2,0,2,2,0,0,0,111,2018,7,9,4,0,0,0,105.83,2,1
35300,1,0,1,0,0,0,0,7,2017,11,16,2,0,0,0,79.0,0,1
35301,2,0,0,1,0,0,0,151,2018,9,17,3,0,0,0,130.0,0,0
35302,2,0,1,2,0,0,0,273,2018,5,13,3,0,0,0,95.0,0,0
35303,2,2,1,5,0,0,1,19,2018,2,1,4,0,0,0,79.88,0,0
35304,2,0,0,1,0,0,3,16,2018,4,9,4,0,0,0,146.0,0,1
35305,1,0,0,1,3,0,0,0,2018,10,25,4,0,0,0,84.7,1,0
35306,2,2,0,2,0,0,5,12,2017,9,9,4,0,0,0,155.0,1,1
35307,2,0,0,2,0,0,0,132,2018,4,6,4,0,0,0,107.0,1,0
35308,2,0,1,1,3,0,0,8,2017,12,5,4,0,0,0,80.75,1,1
35309,2,0,1,3,0,0,0,4,2017,8,17,4,0,0,0,122.0,3,1
35310,2,0,3,7,3,0,0,261,2018,12,26,4,0,0,0,68.51,0,0
35311,2,0,0,1,0,0,0,8,2018,11,5,3,0,0,0,130.0,0,1
35312,2,0,2,1,0,0,3,76,2018,7,9,4,0,0,0,127.8,0,0
35313,2,0,2,1,0,0,0,275,2018,10,1,4,0,0,0,106.2,0,0
35314,2,0,1,2,0,0,0,61,2018,6,17,4,0,0,0,126.9,0,0
35315,2,1,0,2,0,0,0,54,2018,5,18,4,0,0,0,143.1,2,1
35316,3,0,0,3,0,0,3,139,2018,2,11,3,0,0,0,93.0,2,1
35317,2,0,0,2,0,0,0,5,2018,5,24,2,0,0,0,110.0,1,1
35318,2,0,2,0,0,0,0,61,2017,10,4,3,0,0,0,91.0,0,1
35319,2,0,1,2,3,0,0,54,2018,3,18,4,0,0,0,88.2,0,0
35320,2,0,2,1,1,0,0,150,2018,1,2,3,0,0,0,101.0,0,1
35321,2,0,2,1,3,0,0,80,2018,11,20,4,0,0,0,79.2,1,0
35322,1,0,0,1,3,0,0,0,2018,4,13,4,0,0,0,89.0,0,1
35323,1,0,0,2,0,0,0,32,2017,11,20,3,0,0,0,73.0,0,1
35324,2,0,1,2,0,0,0,305,2018,11,4,3,0,0,0,89.0,0,0
35325,1,0,0,2,1,0,0,273,2017,7,17,3,0,0,0,87.0,0,1
35326,2,0,1,0,3,0,0,69,2018,9,12,4,0,0,0,125.1,1,1
35327,2,1,0,1,0,0,0,2,2018,3,22,4,0,0,0,119.0,1,1
35328,2,1,2,2,0,0,4,78,2018,3,25,4,0,0,0,99.15,1,1
35329,2,0,2,1,1,0,0,124,2017,8,8,3,0,0,0,94.5,0,1
35330,2,0,2,2,0,0,0,119,2018,8,12,4,0,0,0,114.3,1,1
35331,2,0,1,0,0,0,0,184,2018,7,11,4,0,0,0,96.3,1,1
35332,2,0,1,4,3,0,0,172,2018,6,27,4,0,0,0,80.75,0,0
35333,2,0,0,3,0,0,0,53,2018,11,2,4,0,0,0,108.0,1,0
35334,2,2,0,1,0,0,5,16,2018,6,11,4,0,0,0,221.0,0,0
35335,2,0,0,2,0,0,3,15,2017,11,26,4,0,0,0,72.07,0,1
35336,3,0,1,3,3,0,0,97,2018,4,25,4,0,0,0,110.5,1,1
35337,2,0,2,3,0,0,0,276,2018,5,13,3,0,0,0,61.0,0,0
